.,"Nepal Stock Exchange Limited
Singhadurbar Plaza, Kathmandu, Nepal
Phone: 977-1-4250758, 4250735, Fax: 977-1-4262538
Email: info@nepalstock.com",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
125,2024-02-05,1138.6061,5393.5157,1846.7357,2593.8267,4021.2146,5761.2753,3686.9327,10466.2721,18.2973,79.4290,10730.3096,1792.9999,2843.3163,141.3000,123.3754,379.2871,2076.2760
126,2024-02-06,1140.7015,5434.4268,1836.5477,2613.9941,4055.9809,5823.7259,3717.6682,10545.4191,18.3417,79.5902,10845.2469,1798.7025,2827.7373,142.1827,123.6099,377.8310,2085.7198
127,2024-02-07,1143.6931,5516.3321,1808.1866,2638.8109,4068.2492,5815.3623,3717.9343,10687.6129,18.4196,79.9093,10802.9181,1797.9750,2824.3317,142.6576,123.8980,377.9702,2090.6426
128,2024-02-08,1143.1323,5536.3996,1796.2424,2676.3254,4094.2435,5831.0092,3738.7171,10675.1826,18.2340,80.0356,10845.1780,1801.2720,2856.0750,143.0708,124.0770,378.6435,2096.3262
129,2024-02-11,1134.1159,5448.3119,1795.8276,2682.3393,4098.0181,5663.0051,3722.6728,10644.6727,18.2445,79.8102,10802.5579,1792.2377,2811.5483,142.4420,123.0031,374.7524,2085.8238
130,2024-02-12,1134.7688,5468.4056,1794.8897,2731.5444,4121.1680,5788.9374,3734.6926,10682.8333,18.3447,80.8080,10986.2246,1813.0737,2824.1195,143.3401,123.1907,375.9934,2101.1605
131,2024-02-13,1122.3284,5369.6108,1754.0497,2715.4487,4021.9098,5729.0804,3676.7750,10495.0958,18.2151,79.1367,10788.2505,1773.0697,2809.2667,141.2693,121.2375,369.9968,2070.5942
132,2024-02-14,1120.7149,5359.5419,1772.8556,2711.6892,4117.9884,5735.0256,3689.3563,10466.3691,18.2839,78.9792,10831.9510,1889.5163,2798.6120,141.6577,122.0203,372.2743,2076.5076
133,2024-02-15,1114.2745,5325.2776,1744.1318,2703.5058,4060.0646,5744.1569,3671.9615,10394.5800,18.1404,78.5194,10752.3291,1838.1672,2773.1829,140.7337,120.8005,368.5604,2062.0383
134,2024-02-18,1106.9527,5263.5254,1720.9704,2645.2045,3990.7462,5705.0763,3633.0205,10255.1065,18.1112,77.3004,10545.9349,1788.4689,2732.1728,138.8714,119.7793,365.2027,2034.8261
135,2024-02-20,1102.2178,5253.7381,1739.9805,2636.7881,4000.7889,5745.9775,3605.8150,10212.5771,18.1010,77.4434,10542.4415,1801.3858,2722.5842,138.6528,119.4734,364.3200,2033.0618
136,2024-02-21,1099.1856,5215.3495,1724.7002,2613.3512,3976.3333,5909.5982,3596.1133,10183.0196,18.0798,77.0559,10509.8723,1796.7598,2711.6845,138.1352,118.9442,363.0733,2026.5997
137,2024-02-22,1088.5421,5137.9642,1709.1412,2563.5663,3941.5831,5977.1463,3577.3659,10073.6522,18.0354,75.8651,10356.0487,1802.8562,2695.3264,136.6969,117.7230,359.5763,2005.8363
138,2024-02-25,1070.6927,5059.3240,1684.5603,2501.2986,3899.5918,6025.2219,3529.0925,10019.8933,17.9793,74.4474,10296.6081,1828.2226,2664.1307,134.7683,115.6806,353.8323,1979.0251
139,2024-02-26,1072.8687,5133.0896,1697.3289,2535.4546,3921.0394,6176.8563,3526.9708,10051.6238,17.9401,75.1691,10319.8050,1823.6266,2699.8435,135.5750,116.2908,355.9796,1992.3091
140,2024-02-27,1078.0072,5130.2042,1696.4093,2547.2930,3926.5707,6394.3462,3539.8514,10043.6036,17.9151,75.1055,10396.9134,1818.5088,2729.7092,136.2167,116.7688,357.0962,2001.6494
141,2024-02-28,1070.5855,5132.4066,1698.9470,2525.8574,3882.8443,6711.9166,3534.3538,9992.3133,17.9892,75.8961,10359.3851,1800.9281,2880.3887,135.7788,116.2546,356.4587,2000.7793
142,2024-02-29,1061.0756,5010.2755,1673.2995,2459.6096,3819.5262,6680.9050,3489.4373,9860.3311,17.9241,74.7294,10286.5996,1743.0493,2807.9391,133.8963,114.8514,351.6597,1972.0928
143,2024-03-03,1054.4607,5037.6263,1656.1205,2439.0074,3801.6901,6725.0316,3471.3963,9768.4597,17.8976,74.3231,10229.8657,1729.0597,2736.9002,133.0609,114.1776,349.7329,1960.3068
144,2024-03-04,1117.1482,5318.9656,1768.0125,2630.7554,4045.6470,7071.6147,3578.6917,10386.4107,17.8794,79.0798,10678.6358,1835.2025,2837.0352,141.2093,120.9044,369.2737,2078.0098
145,2024-03-05,1083.5196,5122.2526,1690.9820,2517.4652,3897.8528,6774.2823,3533.1476,10023.2866,17.9975,76.3215,10400.9729,1784.6474,2775.7632,136.4474,116.9295,357.3021,2007.6970
146,2024-03-06,1082.3750,5166.4129,1710.8342,2541.3620,3903.0376,6828.7105,3558.1727,10020.6881,17.9908,76.6478,10429.9796,1814.6305,2811.8850,136.9987,117.2756,358.3711,2017.0360
147,2024-03-07,1088.3440,5153.5177,1722.6568,2570.5873,3932.6715,6839.7957,3587.2100,10058.1631,17.8486,76.9909,10593.1640,1819.6452,2804.6199,137.9821,117.9186,360.2720,2030.5557
148,2024-03-10,1096.5045,5211.7491,1727.5798,2567.4893,3975.1384,6902.4750,3738.3509,10246.6054,18.0289,77.9695,10735.4860,1845.2526,2823.1054,139.4806,119.3827,364.5323,2052.6569
149,2024-03-12,1130.5223,5416.7515,1755.8543,2593.1011,4061.6273,7064.5605,3927.4270,10814.2881,18.3090,79.4299,11074.1318,1887.0702,2870.8950,143.6690,123.1446,375.1386,2111.2143
150,2024-03-13,1129.3806,5354.9947,1764.0785,2564.7903,4076.2333,7054.5172,3944.9384,10824.8717,18.3827,79.3681,11012.6187,1931.0006,2873.8402,143.3898,123.0547,374.6526,2108.7252
151,2024-03-14,1116.4425,5307.9763,1747.6719,2548.6461,4021.5399,6979.0634,3862.4223,10537.8742,18.2852,78.3081,10824.4221,1910.0372,2852.9821,141.4775,121.2476,369.8128,2080.8788
152,2024-03-17,1109.4444,5225.0208,1728.9963,2519.0303,4054.6981,6999.7644,3860.9083,10517.1634,18.2109,77.8392,10799.9160,1921.9819,2840.5080,140.7725,120.8075,368.2568,2070.2534
153,2024-03-18,1109.0730,5272.6832,1735.5013,2527.7815,4107.5066,6942.0464,3885.1649,10523.2530,18.2277,77.4803,10788.5639,1942.7498,2854.8712,140.9982,121.0431,369.5610,2073.5333
154,2024-03-19,1100.3374,5266.1461,1724.1278,2515.4221,4077.1767,6846.0988,3964.2140,10530.3539,18.1428,77.1611,10754.6722,1983.6478,2817.1959,140.5436,120.6207,368.3979,2067.2929
155,2024-03-20,1098.3762,5235.4436,1712.3437,2506.5137,4062.8336,6746.6947,4063.9135,10477.1518,18.2800,76.8780,10754.3622,1973.1928,2819.4986,140.3404,120.7070,368.0337,2063.9504
156,2024-03-21,1090.9750,5181.8943,1698.2407,2485.4412,4044.5914,6742.2751,4010.2569,10390.9877,18.2062,76.2906,10664.5601,1969.8572,2838.0262,139.1419,119.8075,365.4206,2048.5711
157,2024-03-25,1077.5962,5205.6087,1688.9723,2457.4569,3984.0069,6890.0953,3919.6287,10290.7305,18.2411,76.0133,10581.9194,1953.0764,2846.7638,137.7243,118.0541,360.7736,2031.5584
158,2024-03-26,1078.0933,5230.1225,1691.0520,2496.5045,4002.4600,7035.9712,3936.2624,10271.3702,18.3255,76.3570,10584.0518,1951.9035,2842.7425,138.1618,118.2999,361.6378,2041.7002
159,2024-03-27,1071.9716,5191.0391,1682.0549,2487.1401,3954.2280,7100.0499,3908.9327,10190.0527,18.3081,75.8326,10522.6577,1918.2584,2797.0727,137.2515,117.5637,359.4643,2030.8611
160,2024-03-28,1070.6051,5178.5458,1686.6586,2495.2293,3960.7466,7270.8646,3890.0971,10219.3620,18.3732,76.4611,10452.8465,1927.6155,2792.9310,137.3112,117.2932,359.0981,2035.6440
161,2024-03-31,1064.8288,5138.7090,1674.5477,2493.0370,3917.1785,7004.9468,3843.1707,10117.3055,18.2374,75.8530,10465.9835,1915.5476,2744.2084,136.3918,116.4325,356.5839,2018.3376
162,2024-04-01,1060.5181,5198.4756,1668.4622,2479.3734,3914.3163,6982.9695,3837.7768,10108.5612,18.2106,75.4697,10423.7747,1902.8290,2749.7268,136.0440,116.1264,355.6687,2012.0740
163,2024-04-02,1058.5127,5168.6667,1658.8018,2459.5765,3907.7954,6959.3423,3910.3490,10128.3598,18.2665,75.5035,10405.4696,1903.5731,2758.5742,135.9235,116.3163,356.2027,2010.2189
164,2024-04-03,1054.8051,5159.3054,1654.1740,2449.9579,3882.7900,6837.7268,3974.9027,10179.9670,18.3373,75.3610,10403.2074,1891.5428,2738.0541,135.7560,116.0429,355.7723,2006.7877
165,2024-04-04,1050.0679,5245.5260,1646.1619,2435.5715,3861.5222,6727.0949,4069.8660,10163.0196,18.3009,75.1212,10432.5969,1897.6096,2741.2666,135.7531,115.9112,355.4268,2004.0575
166,2024-04-07,1056.1812,5240.9575,1668.5412,2463.9735,3983.6170,6842.8155,4098.2451,10308.2758,18.3140,75.5737,10524.6708,2010.6257,2740.1488,137.1754,117.3125,359.4007,2026.8162
167,2024-04-09,1059.6628,5205.1469,1709.0574,2482.8525,4010.6630,6742.2811,4051.4900,10359.1091,18.4068,76.1007,10629.9943,2066.8501,2751.2013,137.8348,117.6440,360.1585,2036.0159
168,2024-04-10,1059.2394,5117.9702,1704.7603,2481.8204,3960.5186,6751.6180,4004.7738,10228.9243,18.2710,75.7947,10518.4854,2015.0142,2791.3718,137.0405,117.0739,358.1948,2025.7099
169,2024-04-14,1055.7755,5102.0990,1697.6672,2491.5354,3944.0350,6721.6301,4081.3610,10157.0727,18.1369,75.1728,10409.1023,2036.0756,2805.4704,136.8453,116.9949,358.2098,2023.3525
170,2024-04-15,1047.2197,5043.2483,1674.1202,2467.3835,3921.9527,6614.5587,4060.8795,10122.8023,18.1245,74.9443,10357.6424,2002.5389,2794.7994,135.7552,116.1536,355.7811,2006.5266
171,2024-04-16,1042.8267,5028.9146,1656.0701,2434.9646,3914.1723,6576.0479,4013.3987,10067.6844,18.1216,74.4944,10279.4410,1992.7645,2770.9362,134.7999,115.3890,353.5157,1991.7147
172,2024-04-18,1037.7562,4976.5554,1635.2067,2406.7063,3856.9440,6474.4026,3944.1957,10015.6943,18.0813,73.8548,10189.1940,1975.7986,2738.4277,133.6564,114.4097,350.4726,1972.1459
173,2024-04-21,1034.1911,4992.1852,1650.8720,2434.6179,3898.6200,6601.3500,3975.9583,10056.9056,18.0029,74.4819,10285.8329,1985.7978,2743.4930,134.2562,114.3860,350.7575,1984.4372
174,2024-04-22,1027.6704,4975.1365,1642.6658,2412.4282,3861.2369,6521.9207,3937.2389,9976.9250,18.0068,74.0300,10229.6199,1943.9944,2731.3329,133.1628,113.3065,347.9505,1969.0242
175,2024-04-24,1029.8605,4953.0655,1641.1079,2407.4042,3855.9113,6571.1587,3935.1603,9936.3026,17.9836,73.8506,10184.7698,1991.6204,2728.0163,133.1505,113.4291,348.5588,1969.1781
176,2024-04-25,1027.8052,4931.6313,1635.3607,2396.1832,3848.4576,6524.1541,3920.7967,9980.1345,18.0659,73.6238,10205.6676,2054.1509,2731.2648,132.9726,113.2830,348.1823,1965.9339
177,2024-04-28,1030.3611,4969.9684,1649.7723,2406.6975,3934.3167,6529.2538,3975.7131,10052.4376,18.1417,73.9579,10313.9871,2136.0471,2721.7381,133.9985,114.1920,350.8069,1980.2733
178,2024-04-29,1033.3986,4939.7708,1636.2011,2394.5899,3999.8086,6524.7059,3975.5127,10027.1806,18.2122,73.9432,10261.3208,2225.2699,2709.3141,134.1474,114.8446,351.9555,1980.3437
179,2024-04-30,1044.8218,5064.9728,1641.1912,2433.3838,4196.1124,6548.4589,4031.6236,10123.6011,18.2226,74.7843,10506.6448,2198.9620,2729.7220,136.1513,117.0254,357.5413,2006.2811
180,2024-05-02,1036.1946,5041.6699,1628.2378,2406.2381,4110.5191,6545.8298,4170.7634,10082.2055,18.1558,74.6331,10404.0217,2188.7366,2731.6070,135.5377,116.5159,356.0575,1998.9689
181,2024-05-05,1024.7673,4956.3601,1614.9089,2367.7682,4001.3523,6390.1193,4177.2854,9908.3346,18.1192,73.6361,10403.1126,2144.1317,2718.0320,133.8270,114.6887,351.1893,1974.3794
182,2024-05-06,1018.2720,4947.9576,1587.6808,2357.1138,4010.6836,6372.1521,4101.5915,9862.2773,18.0921,73.1846,10290.5118,2101.9822,2696.5354,132.7497,113.6683,347.8065,1958.7525
183,2024-05-07,1017.4102,4945.9646,1598.9098,2346.6313,4023.4900,6336.5355,4201.5715,9832.0564,18.1480,72.8224,10290.2096,2080.3814,2667.0076,132.8458,114.1050,349.5820,1960.8189
184,2024-05-08,1014.7939,4921.2625,1580.3803,2347.1389,4016.5894,6267.4058,4317.7295,9794.4430,18.0613,72.4674,10270.0268,2145.2512,2671.0244,132.9444,114.2011,349.4089,1960.6040
185,2024-05-09,1019.5472,5264.1419,1580.6721,2352.0768,4048.6942,6259.5696,4278.7757,9750.8686,18.0952,72.6349,10289.1824,2159.5689,2673.1394,133.3545,114.5475,350.6010,1966.2341
186,2024-05-12,1024.0075,5137.6829,1591.6871,2355.9277,4090.0558,6353.2366,4220.9651,9872.9578,18.1239,72.7488,10561.1898,2140.7859,2704.8172,133.8982,114.6004,350.8203,1974.5013
187,2024-05-13,1056.8794,5114.9858,1605.7933,2369.5534,4102.5679,6346.3761,4251.1524,9923.3985,18.1686,74.2333,10557.6413,2136.6090,2696.4989,135.6928,116.6042,356.6595,1998.8914
188,2024-05-14,1059.5381,5170.7514,1623.2062,2445.8903,4161.7777,6363.2151,4397.5062,10065.2491,18.2331,75.0519,10747.6689,2143.0483,2697.3431,137.5985,117.8232,360.2627,2027.5137
189,2024-05-15,1053.7417,5108.3078,1612.1581,2426.2432,4121.7812,6452.1433,4370.6432,10040.9745,18.2657,74.5223,10710.3310,2134.9217,2729.2967,136.8393,117.0353,358.0918,2017.9723
190,2024-05-16,1051.4136,5065.9420,1615.7162,2415.2738,4077.2987,6423.7831,4536.9798,9996.2905,18.2001,74.3983,10618.4070,2103.7524,2707.5722,136.8008,117.1913,358.3702,2018.7691
191,2024-05-19,1079.0965,5134.5313,1660.4389,2445.6861,4144.9565,6531.7175,4598.9578,10434.9433,18.4098,75.3644,11023.0806,2126.4351,2722.5993,140.1391,120.0560,366.7608,2064.4596
192,2024-05-20,1124.2975,5154.9561,1669.1425,2479.6135,4162.5281,6497.6572,4568.8181,10426.5703,18.6386,76.7513,10966.9893,2114.1324,2783.4222,142.2543,122.8566,374.0714,2092.0054
193,2024-05-21,1144.2865,5169.4028,1676.0563,2533.1928,4150.2836,6508.1799,4636.4147,10445.7598,18.6935,77.4559,10996.6055,2189.2881,2768.4520,144.0386,124.2618,377.6036,2115.9475
194,2024-05-22,1192.7300,5267.7481,1665.6679,2510.6534,4164.0099,6498.0093,4585.3491,10384.0489,18.7626,77.3016,10929.9785,2159.8538,2767.5369,145.5703,126.5059,382.6726,2131.4919
195,2024-05-26,1182.2370,5445.3941,1650.8170,2469.8898,4115.3630,6441.6286,4503.6525,10300.5900,18.8024,76.2165,10818.5741,2112.4425,2733.3039,143.9923,125.2045,379.2312,2109.3485
196,2024-05-27,1173.4574,5418.6717,1661.3827,2476.1590,4141.2979,6492.3579,4523.0643,10342.3595,18.8962,77.5933,10794.0383,2142.3231,2739.5286,144.0643,125.1234,378.9221,2113.2459
197,2024-05-29,1138.9219,5480.4266,1649.6708,2473.3274,4094.9191,6666.3734,4445.3095,10207.7164,18.8974,76.9483,10689.4098,2145.5204,2758.4673,141.8859,122.7550,374.0968,2089.4294
198,2024-05-30,1119.2529,5341.2879,1636.2134,2485.4866,4054.8084,6748.9534,4357.9149,10092.1354,18.8364,76.0466,10574.4798,2148.8325,2749.2332,140.1855,120.9901,370.1960,2069.5367
199,2024-06-02,1131.7200,5365.8934,1652.0215,2517.0134,4063.9321,6586.5566,4380.7253,10170.7444,18.8254,75.8702,10645.9743,2195.6379,2929.5989,141.3902,121.8848,371.6504,2083.0494
200,2024-06-03,1123.3312,5320.4836,1645.7535,2513.9456,4051.4476,6516.7398,4487.5240,10149.9744,18.7786,75.7406,10574.9046,2195.5750,2928.5459,141.1244,121.4404,370.0653,2079.0710
201,2024-06-04,1124.6543,5325.8236,1641.8238,2498.4679,4074.6335,6568.7068,4553.9561,10198.3467,18.7577,76.2767,10634.5486,2201.9988,3007.8887,141.4555,121.8656,372.0251,2085.3002
202,2024-06-05,1117.1965,5295.9327,1630.5597,2482.3044,4062.0210,6596.7740,4614.0313,10142.8627,19.6820,76.2815,10608.3205,2204.0970,2976.6335,140.9717,121.6537,371.6146,2079.7181
203,2024-06-06,1109.4559,5301.9117,1627.8145,2502.9028,4037.5539,6555.2158,4656.3529,10117.9219,19.6237,76.6522,10568.1286,2158.2247,3034.9852,140.6206,121.1320,370.3424,2077.7815
204,2024-06-09,1098.7124,5457.0091,1627.9612,2527.0795,4013.4091,6588.3377,4605.2197,10048.2557,19.5625,76.9829,10519.6500,2138.5525,2987.9820,140.1326,120.2863,368.1828,2073.1905
205,2024-06-10,1098.4534,5405.8417,1627.3741,2577.8209,4028.0732,6596.2423,4633.7880,10023.4599,18.8303,77.1010,10654.5351,2164.4850,2926.8799,140.7726,120.6583,369.0525,2082.0940
206,2024-06-11,1117.5036,5438.1224,1636.0139,2644.5313,4085.3702,6622.6295,4682.7578,10264.5724,18.9259,77.9428,10888.1139,2211.2861,2989.0256,143.2985,122.3214,373.2387,2115.2485
207,2024-06-12,1126.8158,5428.1983,1641.6210,2628.2094,4089.9449,6662.8806,4724.0322,10282.6856,18.9887,78.0383,10834.9052,2235.0862,2978.1836,143.8259,122.9266,374.9136,2121.6265
208,2024-06-13,1121.9392,5419.7299,1628.2954,2612.5142,4143.6952,6593.6101,4705.6635,10229.8664,18.9671,77.5333,10745.9440,2280.5602,2947.3411,143.3388,122.8073,374.1840,2112.2985
209,2024-06-16,1112.3612,5422.0314,1609.9306,2606.3577,4093.7851,6530.6661,4625.0937,10192.7733,18.9320,76.8948,10677.7278,2263.5501,2944.6086,142.1440,121.5671,370.9303,2095.2585
210,2024-06-18,1099.4148,5382.5000,1597.5117,2583.4586,4057.8362,6496.0928,4595.2801,10092.1868,18.7946,76.2623,10588.9849,2239.8640,2926.0105,140.7507,120.2744,367.2069,2076.4910
211,2024-06-19,1101.0386,5362.8405,1600.0886,2591.9637,4052.6106,6467.8565,4602.1626,10078.9076,18.7797,76.1246,10607.8748,2298.7429,2887.2300,140.9126,120.5089,367.7573,2078.7619
212,2024-06-20,1094.2320,5313.5958,1592.8648,2576.7475,4017.9930,6457.4032,4572.0944,9996.8978,18.8059,76.0038,10574.8239,2340.7692,2866.4791,140.1765,119.5745,365.0585,2068.3189
213,2024-06-23,1089.7605,5254.8495,1596.8574,2575.1723,4013.9297,6427.7546,4515.5342,9942.5950,18.7404,75.5351,10561.1365,2469.3022,2885.6040,139.8142,119.4153,364.4241,2062.9487
214,2024-06-24,1086.5688,5243.6578,1597.4062,2580.0756,4076.9390,6413.3833,4577.2995,9923.8175,18.8365,75.3421,10551.4630,2521.6295,2873.3173,140.0609,119.6683,364.8149,2066.1681
215,2024-06-25,1081.4951,5302.4706,1597.1212,2610.5300,4090.0285,6438.6423,4593.1003,9978.8720,18.9168,76.6259,10528.0103,2467.4000,2867.8919,140.2488,119.5001,365.0221,2071.7748
216,2024-06-26,1074.4362,5287.0245,1587.7900,2595.1797,4047.6197,6427.7993,4570.7426,9917.3330,18.9439,75.9213,10491.2920,2478.7322,2874.4222,139.3562,118.5279,362.7431,2060.1687
217,2024-06-27,1074.5308,5259.9853,1602.8954,2583.3199,4029.9988,6352.3318,4526.9007,9818.3135,18.9586,75.7663,10421.2911,2423.2782,2834.2639,138.7753,118.0644,361.1825,2051.9274
218,2024-06-30,1066.9125,5238.9371,1587.6245,2555.8825,3997.4519,6354.3254,4464.5289,9773.2272,18.9295,75.2638,10391.8467,2431.6714,2825.3236,137.7113,117.0913,358.7586,2037.0904
219,2024-07-01,1088.6800,5281.2860,1590.8325,2571.2109,4050.0192,6340.6961,4478.9169,9825.5054,19.0272,75.3424,10443.7743,2411.2579,2829.8160,139.0806,118.4812,361.7739,2053.3884
220,2024-07-02,1121.7629,5339.0917,1618.5021,2617.7411,4130.7140,6550.5038,4544.1637,10038.8719,19.0971,77.0856,10697.7667,2462.2214,2918.3787,142.4368,121.6627,370.7176,2100.4334
221,2024-07-03,1128.8440,5328.5492,1607.5610,2599.8115,4242.6992,6480.2999,4537.6576,10013.2536,19.0788,77.2280,10672.4631,2611.0753,3097.2108,142.9713,122.7113,372.8542,2104.2292
222,2024-07-04,1134.3745,5422.2718,1609.9725,2605.6611,4388.4067,6470.5448,4547.2359,10210.8926,19.1262,78.6950,10734.6672,2595.5961,3112.3454,144.1621,123.7317,374.7019,2119.7045
223,2024-07-07,1143.2833,5583.0495,1646.2719,2606.0036,4377.5670,6546.4381,4613.6849,10366.9223,19.1888,80.1585,10876.5819,2541.7984,3042.9204,145.4546,124.7641,378.2235,2140.9791
224,2024-07-08,1141.1784,5529.7637,1637.3670,2595.6165,4361.6243,6536.3524,4656.5208,10301.8117,19.2845,79.9183,10840.4637,2548.4118,3017.9484,145.1792,124.4639,377.4550,2136.3514
225,2024-07-09,1147.2636,5513.9499,1648.2381,2609.1694,4470.6212,6500.8711,4799.2136,10329.3549,19.2841,80.2075,10889.1526,2544.4656,3008.3947,146.2948,125.7895,380.9317,2152.1476
226,2024-07-10,1166.6804,5566.0338,1656.2604,2637.2205,4457.4132,6540.4175,4873.1549,10409.0388,19.3726,80.7244,11030.3130,2573.9699,3010.5987,147.9616,127.4631,385.7597,2175.4072
227,2024-07-11,1194.9527,5599.6706,1681.6857,2675.0198,4465.3351,6545.1727,4847.2435,10727.7342,19.7420,81.1438,11142.2183,2583.4827,2998.6412,150.0945,129.5404,391.6636,2204.6173
228,2024-07-14,1239.6785,5659.5938,1715.1669,2763.3267,4519.1816,6719.5482,4887.3833,10948.5918,20.0867,82.1989,11282.7069,2617.9321,3064.9601,153.9851,133.0271,401.2553,2257.5965
229,2024-07-15,1221.7318,5559.6563,1694.6480,2783.5557,4434.2021,6727.7059,4818.4084,10767.6013,20.4230,83.5989,11179.9639,2604.1645,3048.7990,152.6178,131.3493,397.1824,2240.4109
