Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
162,2024-04-01,818916.04,,,236914.48,,,93957.23,321217.12,477097.25,16005.4,,196369.4,143980.97,,61450.28,287021.8,302729.25,234727.39,,3190386.61
163,2024-04-02,817367.56,,,236112.87,,,93418.46,319357.27,473287.8,16056.9,,196024.55,143741.11,,61474.31,292449.38,303322.17,234832.74,,3187445.12
164,2024-04-03,814504.56,,,231986.76,,,93249.27,318466.32,471436.93,15937.46,,195981.93,142821.34,,61085.8,297277.25,304867.7,234389.3,,3182004.62
165,2024-04-04,810846.59,,,228233.3,,,94807.62,316923.81,468668.61,15956.16,,196535.59,142039.04,,61281.72,304379.42,304360.16,233643.53,,3177675.55
166,2024-04-07,815567.17,,,232159.41,,,94725.05,321232.33,474133.9,15949.65,,198270.14,146530.07,,64931.48,306501.85,308710.26,235050.93,,3213762.24
167,2024-04-09,818255.65,,,228748.53,,,94077.8,329032.63,477766.72,16013.99,,200254.28,147524.91,,66747.2,303005.11,310232.61,236689.92,,3228349.35
168,2024-04-10,817928.67,,,229065.31,,,92502.17,328205.33,477568.13,16247.81,,198153.61,145680.44,,65073.21,299511.27,306333.86,235738.28,,3212008.09
169,2024-04-14,815253.89,,,228047.9,,,92215.32,326839.76,479437.54,16329.87,,196092.99,145074.12,,65753.36,305239.12,304182.06,233804.17,,3208270.1
170,2024-04-15,808647.24,,,224415.23,,,91151.65,322306.42,474790.08,16267.76,,195123.55,144261.86,,64670.33,303707.34,303155.74,233093.35,,3181590.55
171,2024-04-16,805255.03,,,223108.66,,,90892.58,318831.36,468551.83,16128.86,,193650.35,143975.68,,64354.67,300156.31,301505.08,231694.16,,3158104.57
172,2024-04-18,801339.65,,,219660.09,,,89946.24,314814.68,463114.18,15939.63,,191950.22,141870.64,,63806.77,294980.72,299948.09,229704.96,,3127075.87
173,2024-04-21,798586.73,,,223967.1,,,90228.74,317830.62,468485.12,15969.12,,193770.76,143403.61,,64129.69,297356.2,301182.47,231655.19,,3146565.35
174,2024-04-22,793551.57,,,221272.26,,,89920.6,316250.73,464215.22,15898.34,,192711.79,142028.55,,62779.68,294460.43,298787.23,230249.75,,3122126.15
175,2024-04-24,795242.77,,,222942.78,,,89521.69,315950.79,463248.46,15879.03,,191866.88,141832.65,,64317.72,294304.98,297570.67,229691.9,,3122370.32
176,2024-04-25,793655.7,,,221348.04,,,89134.28,314844.33,461089.25,15897.94,,192260.56,141558.48,,66337.09,293230.74,298883.34,228986.48,,3117226.23
177,2024-04-28,795629.33,,,221521.06,,,89827.19,317618.89,463112.48,15842.49,,194301.15,144716.65,,68981.86,297337.86,301048.66,230025.4,,3139963.02
178,2024-04-29,797974.81,,,221366.76,,,89281.4,315006.13,460782.66,15770.17,,193308.99,147125.65,,71863.24,297322.87,300292.27,229979.66,,3140074.61
179,2024-04-30,806795.67,,,222172.64,,,91544.3,315966.83,468247.63,15888.96,,197930.55,154346.33,,71013.64,301519.32,303179.85,232595.9,,3181201.62
180,2024-05-02,800133.81,,,222083.44,,,91123.12,313473,463024.08,15899.93,,195997.28,151197.94,,70683.42,311925.39,301940.15,232125.63,,3169607.19
181,2024-05-05,791309.88,,,216800.57,,,89581.23,310906.89,455621.46,15820.92,,195980.15,147182.43,,69242.95,312413.16,296733.09,229024.87,,3130617.6
182,2024-05-06,786294.26,,,216190.99,,,89429.37,305664.86,453571.27,15695.79,,193858.91,147525.67,,67881.76,306752.12,295353.77,227620.43,,3105839.2
183,2024-05-07,785628.83,,,214982.61,,,89393.34,307826.7,451554.14,15523.92,,193853.21,147996.73,,67184.18,314229.48,294448.72,226494.01,,3109115.87
184,2024-05-08,783608.5,,,212637.22,,,88946.88,304259.34,451651.83,15547.3,,193473.0,147742.9,,69279.1,322916.78,293322.28,225389.85,,3108774.98
185,2024-05-09,787279,,,212371.35,,,95144.08,304315.53,452602,15559.61,,193833.86,148923.82,,69741.48,320003.48,292017.3,225910.65,,3117702.16
186,2024-05-12,790723.13,,,215549.24,,,92858.46,306436.16,453343.02,15744,,198958.1,150445.23,,69134.9,315679.9,295673.6,226265.02,,3130810.76
187,2024-05-13,816106.33,,,215316.48,,,92448.23,309151.93,455964.97,15695.58,,198891.25,150905.46,,69000.01,317937.57,297184.19,230882.28,,3169484.28
188,2024-05-14,818159.36,,,215887.78,,,93456.14,312504.31,470654.22,15700.49,,202471.11,153083.39,,69207.96,328883.16,301432.31,233428.16,,3214868.39
189,2024-05-15,813683.43,,,218904.89,,,92327.53,310377.3,466873.6,15886.49,,201767.72,151612.19,,68945.52,326874.12,300705.34,231781.16,,3199739.29
190,2024-05-16,811885.71,,,217942.7,,,91561.81,311062.31,464762.79,15760.03,,200036.0,149975.98,,67938.93,339314.19,299367.15,231557.35,,3201164.95
191,2024-05-19,833262.06,,,221604.64,,,92801.5,319673.13,470614.92,15847.5,,207659.48,152464.65,,68671.45,343949.51,312503.85,234564.47,,3273617.16
192,2024-05-20,868165.54,,,220449.06,,,93170.66,321348.77,477143.46,16201.54,,206602.8,153110.99,,68274.14,341695.41,312253.09,238881.12,,3317296.58
193,2024-05-21,883600.79,,,220806.07,,,93431.76,322679.84,487453.53,16114.4,,207160.73,152660.6,,70701.24,346750.86,312827.78,241074.04,,3355261.64
194,2024-05-22,921008.1,,,220461.01,,,95209.26,320679.82,483116.36,16109.07,,205905.57,153165.5,,69750.68,342931.73,310979.67,240593.58,,3379910.35
195,2024-05-26,912905.57,,,218548.15,,,98420.03,317820.69,475272.35,15909.81,,203806.87,151376.11,,68219.57,336821.76,308480.26,237216.47,,3344797.64
196,2024-05-27,906126.09,,,220269.27,,,97937.05,319854.82,476478.72,15946.04,,203344.64,152330.08,,69184.54,338273.55,309731.16,241501.73,,3350977.69
197,2024-05-29,879458.33,,,226173.18,,,99053.21,317600.02,475933.84,16056.28,,201373.59,150624.12,,69287.79,332458.37,305698.9,239494.21,,3313211.84
198,2024-05-30,864270.17,,,228974.91,,,96538.42,315009.16,478273.6,16002.53,,199208.47,149148.72,,69394.76,325922.25,302237.49,236687.55,,3281668.03
199,2024-06-02,873897.12,,,223465.19,,,96983.14,318052.57,484340.19,17052.39,,200555.33,149484.32,,70906.3,327628.21,304591.66,236138.6,,3303095.02
200,2024-06-03,867419.43,,,221096.49,,,96162.4,316845.84,483749.86,17046.26,,199216.47,149025.1,,70904.26,335615.53,303969.65,235735.27,,3296786.56
201,2024-06-04,868441.05,,,222859.6,,,96258.92,316089.28,480771.53,17508.09,,200340.08,149877.95,,71111.72,340583.9,305418.29,237403.73,,3306664.14
202,2024-06-05,862682.32,,,223811.84,,,95718.67,313920.68,477661.25,17326.16,,199845.98,149414.02,,71179.48,345076.84,303756.67,237418.64,,3297812.55
203,2024-06-06,856705.14,,,222401.88,,,95826.73,313392.16,481624.92,17665.81,,199088.82,148514.04,,69698.07,348242,303009.74,238572.46,,3294741.77
204,2024-06-09,848409.18,,,223525.62,,,98629.96,313420.41,486277.16,17392.22,,198175.55,147625.92,,69062.77,344417.83,300923.39,239601.75,,3287461.76
205,2024-06-10,848209.17,,,223793.81,,,97705.16,313307.38,496041.15,17036.56,,200716.6,148165.31,,69900.24,346554.41,300180.81,239969.4,,3301580
206,2024-06-11,862919.42,,,224689.06,,,98288.6,314970.75,508878.02,17398.3,,205116.9,150272.88,,71411.64,350216.79,307401.61,242589.26,,3354153.23
207,2024-06-12,870110.18,,,226054.68,,,98109.23,316050.23,505737.24,17335.19,,204114.52,150441.15,,72180.25,353303.65,307944.06,242886.51,,3364266.89
208,2024-06-13,866344.51,,,223704.5,,,97956.18,313484.75,502717.08,17155.66,,202438.62,152418.26,,73648.79,351929.88,306362.24,241314.99,,3349475.46
209,2024-06-16,858948.56,,,221568.97,,,97997.77,309949.09,501532.39,17139.76,,201153.52,150582.41,,73099.46,345904.18,305251.38,239327.61,,3322455.1
210,2024-06-18,848951.53,,,220395.99,,,97283.28,307558.16,497126,17031.5,,199481.73,149260.09,,72334.54,343674.46,302239.04,237359.01,,3292695.33
211,2024-06-19,850205.43,,,219438,,,96927.96,308054.28,498762.6,16805.77,,199837.58,149067.87,,74235.99,344189.2,301841.35,236930.34,,3296296.37
212,2024-06-20,844949.48,,,219083.35,,,96037.91,306663.53,495834.6,16684.99,,199214.95,147794.53,,75593.19,341940.43,299385.34,236554.55,,3279736.85
213,2024-06-23,841496.61,,,218077.44,,,94976.13,307432.2,495531.49,16796.31,,198957.1,147645.07,,79744.06,337710.38,297759.09,235095.54,,3271221.42
214,2024-06-24,839032.06,,,217589.86,,,94773.85,307537.85,496475.02,16724.79,,198774.86,149962.75,,81433.92,342329.72,297196.74,234494.94,,3276326.36
215,2024-06-25,835114.23,,,218446.84,,,95836.83,307482.99,502335.26,16693.21,,198333.05,150444.22,,79682.63,343511.44,298845.5,238490.7,,3285216.9
216,2024-06-26,829663.42,,,218078.96,,,95557.66,305686.52,499381.46,16731.22,,197641.33,148884.3,,80048.59,341839.33,297002.54,236297.8,,3266813.13
217,2024-06-27,829736.5,,,215518.54,,,95068.95,308594.66,497099.32,16497.47,,196322.61,148236.14,,78257.75,338560.46,294037.13,235815.24,,3253744.77
218,2024-06-30,823853.74,,,215586.18,,,94688.53,305654.65,491819.63,16445.43,,195767.92,147038.96,,78528.8,333895.76,292686.89,234251.25,,3230217.74
219,2024-07-01,840662.27,,,215123.77,,,95453.94,306272.27,494769.21,16471.58,,196746.16,148972.56,,77869.57,334971.82,294252.51,234495.79,,3256061.45
220,2024-07-02,866208.4,,,222242.02,,,96498.72,311599.32,503722.87,16987.08,,201531.02,151940.77,,79515.39,339851.54,300642.37,239921.33,,3330660.83
221,2024-07-03,871676.31,,,219860.18,,,96308.18,309492.88,500272.74,18028.01,,201054.34,156059.94,,84322.5,339364.96,299875.16,240364.65,,3336679.85
222,2024-07-04,875946.89,,,219529.21,,,98002.12,309957.17,502390.59,18116.11,,202226.18,161419.52,,83822.61,340081.3,305794.02,244930.38,,3362216.1
223,2024-07-07,882826.13,,,222104.08,,,100908.02,316945.64,502456.63,17712,,204899.65,161020.8,,82085.26,345050.93,310466.77,249485.28,,3395961.19
224,2024-07-08,881200.79,,,221761.89,,,99944.93,315231.24,500453.9,17566.65,,204219.23,160434.38,,82298.84,348254.57,308516.84,248737.63,,3388620.89
225,2024-07-09,885899.65,,,220558.1,,,99659.11,317324.18,503067.01,17511.04,,205136.47,164443.63,,82171.4,358926.36,309341.7,249637.77,,3413676.42
226,2024-07-10,900893.01,,,221899.81,,,100600.47,318868.65,508475.46,17523.87,,207795.73,163957.8,,83124.22,364456.32,311728.06,251246.73,,3450570.13
227,2024-07-11,922724.46,,,222061.15,,,101208.42,323763.61,515763.44,17454.27,,209903.87,164249.19,,83431.42,362518.44,321272.3,252551.78,,3496902.35
228,2024-07-14,957261.08,,,227977.26,,,102291.48,330209.53,532789.67,17840.29,,212550.48,166229.84,,84543.94,365520.43,327886.5,255835.92,,3580936.42
229,2024-07-15,943402.92,,,228254.03,,,100485.21,326259.16,536689.97,17746.22,,210614.95,163104.02,,84099.32,360361.9,322466.23,260193.3,,3553677.23
