.,"Nepal Stock Exchange Limited
Singhadurbar Plaza, Kathmandu, Nepal
Phone: 977-1-4250758, 4250735, Fax: 977-1-4262538
Email: info@nepalstock.com",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
125,2025-02-04,1367.5419,6814.3612,2136.4318,3836.5180,5868.6334,7251.4017,457.1233,2715.9150,13155.4437,2536.0547,4426.1389,183.6302,153.1017,5182.1180,13229.2150,20.1707,106.5383
126,2025-02-05,1363.8913,6781.2699,2142.4882,3838.1317,5814.9926,7191.9591,456.0445,2711.4589,13180.7742,2679.9522,4363.2154,183.4680,152.8148,5168.3506,13189.4956,20.3540,106.2752
127,2025-02-06,1359.1428,6756.0496,2123.2825,3823.8351,5725.4480,7162.8979,454.4763,2699.8154,13116.0430,2722.3936,4358.2589,182.6684,152.2538,5137.4261,13168.8457,20.2304,105.8506
128,2025-02-09,1354.3098,6739.6814,2095.5295,3804.4386,5647.7631,7174.2794,452.2181,2688.3162,13040.2990,2744.2438,4368.9161,181.8351,151.5470,5150.5080,13068.6701,20.1603,105.4368
129,2025-02-10,1351.9127,6728.4915,2100.4493,3775.1879,5635.8491,7025.6899,450.6524,2677.3286,13039.3868,2710.1344,4373.3656,181.1143,151.1300,5136.2494,12987.6521,20.1234,104.9438
130,2025-02-11,1349.1195,6696.2486,2100.0486,3834.4662,5769.9370,7026.6212,450.1520,2683.8698,12982.9133,2702.1162,4327.4154,181.6632,151.0638,5133.9252,12976.1062,20.2288,105.4558
131,2025-02-12,1348.3232,6653.5243,2090.1415,3832.9108,5847.2036,7004.6548,450.4027,2685.7339,12977.7220,2744.3884,4287.9856,182.1066,151.3122,5128.2165,13038.6597,20.2097,106.7466
132,2025-02-13,1345.2120,6614.6728,2088.2285,3798.1253,5791.4572,6971.4981,449.8811,2678.4724,12863.9619,2795.6774,4287.5566,181.6311,151.1082,5137.4558,13019.4553,20.1916,107.3051
133,2025-02-16,1358.4257,6743.9613,2096.2603,3811.8752,5796.5636,6985.6585,453.4227,2698.0389,12715.3170,2933.9266,4298.5568,183.0232,152.1421,5233.1973,13070.3013,20.1691,108.5662
134,2025-02-17,1387.8751,6898.8619,2147.3990,3805.8019,5816.0677,7039.4573,459.7091,2727.9161,12858.3528,2909.9955,4243.5533,185.3747,154.3195,5361.9114,13186.8521,20.2754,108.7928
135,2025-02-18,1390.9828,6826.4497,2226.6278,3807.2050,5714.3310,7035.1354,459.8847,2740.5982,12897.6324,2866.2536,4261.2096,185.9419,154.2389,5319.0912,13416.8948,20.2652,110.1469
136,2025-02-20,1383.2685,6804.9425,2239.4509,3778.5964,5684.3188,6975.9027,457.9813,2743.7430,12978.9669,2862.1346,4421.9866,185.7942,153.6483,5302.9062,13742.2789,20.1811,109.7358
137,2025-02-23,1383.7594,6770.3385,2322.7959,3757.1370,5656.9102,7170.1770,458.6466,2755.4053,12996.5282,2849.1127,4363.1831,186.3464,153.7705,5267.8150,13860.5821,20.1863,111.1975
138,2025-02-24,1384.9861,6711.3283,2380.9453,3751.2076,5651.4817,7239.9862,459.2560,2758.7557,12899.8975,2814.5333,4351.6979,186.2592,153.7735,5234.5470,13732.9793,20.0703,112.2924
139,2025-02-25,1385.3435,6714.6939,2450.0595,3751.1381,5644.2437,7253.1406,460.0676,2765.8891,12863.4560,2794.4049,4242.4068,186.7185,153.9506,5226.2200,13844.3448,20.0809,113.1681
140,2025-02-27,1431.3437,6790.2753,2474.8709,3818.9320,5731.0738,7464.7183,469.8272,2815.0415,12954.1843,2802.2791,4293.4780,190.3951,157.4903,5273.9793,13957.0117,20.2590,114.5925
141,2025-03-02,1467.6409,7071.9481,2512.2460,3894.7642,5953.9593,7822.7632,484.3025,2890.2893,13397.0840,2922.2404,4339.3535,195.8675,162.2920,5345.6605,14558.6602,20.0004,118.0732
142,2025-03-03,1447.6953,6938.8498,2554.4738,3847.3456,5903.8846,7843.0793,480.5901,2876.6693,13459.1504,2895.0067,4302.7667,194.7841,160.9746,5302.0415,14671.8711,20.2024,117.7829
143,2025-03-04,1432.3670,6871.5260,2552.8803,3805.4550,5880.7207,7669.3545,475.2763,2846.3049,13309.5285,2834.0576,4266.2647,192.7703,159.3604,5226.9797,14570.2904,20.0902,115.7151
144,2025-03-05,1417.4686,6806.9355,2533.2618,3791.2778,5803.4665,7598.3237,469.5687,2821.1370,13107.6925,2789.2863,4284.8379,190.7801,157.5155,5200.7428,14353.8662,20.0583,114.2747
145,2025-03-06,1417.9015,6768.0649,2515.1900,3788.6346,5911.6193,7616.9349,470.6065,2818.4360,13101.4663,2782.5961,4274.4799,190.6727,157.8885,5203.4658,14238.4271,20.0202,114.1093
146,2025-03-09,1398.5194,6711.8348,2447.5026,3725.6629,5810.4474,7546.9695,463.2923,2772.1032,12935.7326,2730.4705,4239.5502,187.5294,155.4385,5120.9671,13989.7240,19.8110,111.2658
147,2025-03-10,1392.3517,6644.7370,2449.5798,3682.3282,5767.7377,7459.5792,459.7617,2751.4227,12847.6805,2711.2389,4169.4836,186.2538,154.2205,5088.4572,13931.3853,19.2044,109.5775
148,2025-03-11,1382.6244,6569.1367,2408.2365,3626.4110,5879.3170,7273.1149,456.4742,2719.2041,12720.0799,2668.4480,4094.5432,184.3086,153.1545,5043.0016,13748.9440,19.1836,107.4996
149,2025-03-12,1389.9782,6611.5865,2446.1553,3657.5801,5859.8298,7286.6336,459.0333,2736.4866,12771.6995,2669.0057,4103.4015,185.3644,153.9117,5028.9127,13838.2722,19.2046,109.4013
150,2025-03-16,1378.7942,6576.4457,2408.7582,3610.3564,5727.9010,7285.5493,454.9156,2714.8509,12679.6889,2631.8090,4305.4125,183.3056,152.4525,4984.6328,13691.3952,19.1954,107.5167
151,2025-03-17,1375.8347,6588.4847,2395.2376,3602.0260,5674.9306,7318.2576,453.9587,2704.7010,12676.5292,2634.9746,4159.5467,182.9334,152.0897,4983.7494,13620.4288,19.1943,107.7206
152,2025-03-18,1373.8220,6564.5019,2397.9194,3595.6678,5650.6011,7301.2167,452.8913,2697.0401,12607.9660,2630.3909,4131.6888,182.4362,151.6813,4968.2121,13525.0801,19.1231,107.2588
153,2025-03-19,1366.1071,6571.5685,2385.6378,3571.5057,5643.1973,7276.7511,449.9257,2682.1550,12543.4055,2590.0571,4156.6909,181.2924,150.7248,4944.0512,13324.3001,19.1297,106.7302
154,2025-03-20,1359.5309,6539.6384,2371.5427,3546.6172,5632.8248,7225.6112,447.7085,2669.3127,12430.7034,2557.2231,4167.8415,180.3631,150.0085,4911.2090,13318.4564,19.0537,106.4920
155,2025-03-23,1338.3471,6389.0751,2330.5971,3457.6869,5502.9590,7121.7708,439.3311,2614.6878,12162.2759,2480.7624,4049.8193,176.6600,147.1415,4794.9536,13055.1418,18.9180,104.2316
156,2025-03-24,1347.9736,6455.2043,2365.5613,3490.7762,5542.4924,7177.5965,443.4220,2640.7897,12242.1319,2568.1829,4092.9208,178.4464,148.4265,4833.0016,13246.3744,19.0013,105.1007
157,2025-03-25,1328.8040,6279.3616,2322.4446,3375.1230,5376.3740,7069.5755,434.9783,2582.7382,11940.7868,2478.0477,4017.0782,174.5130,145.5913,4712.5346,12953.7520,18.9038,102.9091
158,2025-03-26,1344.0959,6391.3948,2371.1712,3432.5750,5440.4396,7139.4690,440.6949,2621.8697,12149.8555,2521.4482,4057.3877,177.2050,147.6198,4773.9038,13221.6546,19.0877,104.6323
159,2025-03-27,1356.2799,6419.7069,2412.5022,3470.2737,5500.7536,7205.2801,446.2971,2663.3056,12253.8692,2554.3660,4304.5515,179.6446,149.5864,4880.3049,13448.3819,19.1593,106.9384
160,2025-03-30,1367.4760,6510.7906,2462.8246,3523.7281,5546.2468,7247.2756,450.2731,2693.1264,12350.5229,2605.8038,4293.2139,181.6443,150.9839,4910.9007,13562.7158,19.1289,109.2767
161,2025-04-01,1357.3219,6397.2565,2428.4501,3488.6707,5493.4127,7209.1644,446.6974,2676.1755,12303.0782,2557.7749,4456.7155,180.1684,149.9237,4856.4586,13476.3878,19.1235,108.7854
162,2025-04-02,1364.2971,6435.5306,2436.9967,3503.5298,5510.0977,7102.5396,447.7790,2700.0438,12270.0144,2637.7794,4877.6110,180.9993,150.3830,4865.1938,13511.1322,19.2570,110.2787
163,2025-04-03,1377.4306,6427.5086,2472.4752,3504.9106,5500.5045,7032.2939,450.0832,2703.3993,12342.5047,2595.8040,4796.3892,181.5247,151.3636,4846.8942,13420.9282,19.2103,110.2404
164,2025-04-07,1364.0062,6340.7008,2461.4626,3456.7607,5439.0333,6932.0820,446.0021,2670.0663,12191.5441,2536.8836,4647.0937,179.4478,149.8357,4796.5497,13308.9501,19.1812,108.3734
165,2025-04-08,1359.8334,6310.0925,2447.2960,3439.4779,5430.2404,7041.3128,444.7818,2666.6175,12208.1780,2552.1763,4679.8818,179.1139,149.4670,4792.5119,13285.5952,19.1514,108.0958
166,2025-04-09,1359.3122,6464.3798,2456.3421,3442.4026,5446.4451,7137.2250,446.2296,2676.2836,12288.5365,2560.9324,4660.7622,179.7374,149.9731,4803.1893,13315.2291,19.2661,109.6972
167,2025-04-10,1358.0316,6437.8647,2434.0665,3445.7795,5448.4033,7074.8899,446.0393,2670.7056,12263.7127,2548.3409,4655.5508,179.5528,149.9353,4821.5310,13271.9393,19.2967,109.3714
168,2025-04-13,1355.1251,6447.1663,2414.4620,3430.0769,5406.0110,7015.1334,446.4472,2662.0802,12274.1459,2525.8574,4590.1355,179.1610,150.0902,4808.5851,13190.3068,19.3473,111.2184
169,2025-04-15,1361.6894,6575.6145,2429.3561,3480.7002,5539.2615,7100.7339,450.5226,2689.2209,12406.1742,2566.2225,4560.4317,181.1607,151.5042,4837.8123,13297.4890,19.3328,114.2407
170,2025-04-16,1367.1220,6564.5825,2403.1926,3537.5207,5601.1544,7089.2670,451.8292,2696.2360,12474.9440,2548.8570,4565.5004,181.8653,152.1715,4834.8727,13304.6934,19.4033,113.8321
171,2025-04-17,1382.7524,6590.3927,2412.1391,3577.6649,5677.3225,7093.2017,458.2284,2722.7348,12595.3509,2567.3113,4558.5431,183.7481,154.2094,4865.6455,13416.7690,19.5239,117.2448
172,2025-04-20,1372.9816,6500.1267,2387.0542,3533.9027,5631.9540,7130.7518,456.5801,2706.0452,12566.9273,2534.4815,4605.3581,182.4842,153.6099,4839.0002,13299.2705,19.4785,117.1711
173,2025-04-21,1361.2371,6504.0568,2363.1664,3561.2632,5656.6147,7133.1117,455.8168,2698.2896,12547.2348,2508.3096,4534.9167,182.0118,153.2199,4833.4649,13277.1120,19.5656,117.3802
174,2025-04-22,1351.1776,6555.9760,2415.5387,3537.2898,5565.4705,7217.4260,451.8995,2688.3269,12495.5243,2499.2842,4460.0630,181.1431,151.9207,4817.3845,13244.5721,19.4863,115.1758
175,2025-04-23,1334.4963,6486.5266,2379.2518,3474.0442,5448.7638,7217.8253,446.0373,2655.9469,12374.1868,2470.5346,4446.5257,178.9005,149.9784,4766.8692,13183.6506,19.5282,113.1448
176,2025-04-24,1334.9624,6410.6798,2375.9596,3481.7743,5407.2940,7204.9057,447.2684,2658.0269,12339.5104,2449.8506,4464.2511,179.1295,150.5103,4744.7399,13140.6555,19.5786,115.9622
177,2025-04-27,1329.7149,6435.3161,2362.3560,3519.0205,5405.8045,7234.4737,449.0803,2661.6069,12297.7257,2424.0416,4517.0667,179.2040,150.9620,4700.0769,13124.9275,19.6258,118.0255
178,2025-04-28,1321.0328,6420.1936,2357.2020,3492.4835,5390.5411,7195.3838,445.4889,2647.0701,12294.2796,2458.0466,4536.3108,178.1847,149.7893,4664.2882,13106.5766,19.5363,115.4959
179,2025-04-29,1313.4522,6379.4500,2339.4691,3485.3486,5341.8896,7170.2014,443.5496,2631.9805,12254.3083,2427.9518,4512.7552,177.3967,149.5933,4627.8522,13035.6395,19.5506,114.5269
180,2025-04-30,1304.2164,6347.1111,2312.2089,3506.9142,5285.2368,7118.5522,442.0099,2623.8377,12231.6224,2397.7962,4531.2557,176.8941,149.2461,4629.8086,13025.6041,19.5962,114.3971
181,2025-05-04,1305.6508,6350.2833,2311.6806,3503.5210,5288.4695,7162.6913,441.4966,2620.3946,12260.2195,2366.4083,4493.0724,176.8241,149.3077,4617.8950,12988.9035,19.5143,113.4130
182,2025-05-05,1300.5866,6352.0807,2306.4403,3477.5115,5248.1021,7099.0589,440.1321,2610.4063,12267.5858,2343.3618,4460.2744,176.2807,148.9900,4623.1200,12973.7665,19.5550,113.2580
183,2025-05-06,1296.0077,6331.0932,2269.9562,3526.2672,5221.3726,7120.1340,440.2622,2611.4379,12337.7526,2313.1544,4550.9531,176.2178,149.0995,4608.9222,12990.7157,19.5292,112.7896
184,2025-05-07,1334.5912,6432.2275,2325.1494,3636.7537,5346.8805,7204.7928,451.2420,2673.6912,12667.8558,2439.8381,4575.2874,180.8630,152.8420,4712.3414,13308.7320,19.6417,113.7141
185,2025-05-08,1323.5558,6422.8779,2282.9927,3637.9254,5316.6596,7217.1010,448.8929,2661.6476,12645.1365,2544.7760,4483.7049,180.1481,151.9046,4705.9937,13310.4327,19.6555,113.6649
186,2025-05-11,1316.2498,6823.6953,2248.7887,3588.9934,5376.0483,7184.0994,446.1396,2649.1100,12626.4685,2458.5411,4500.0051,179.2158,151.1741,4694.9404,13325.5088,19.5856,112.1479
187,2025-05-13,1312.2208,6672.2243,2235.1550,3546.5527,5423.3904,7208.9437,444.7266,2634.2389,12551.2063,2411.4588,4388.9753,178.6076,150.8886,4662.1218,13452.8949,19.5497,111.2617
188,2025-05-14,1305.7841,6568.8317,2290.2798,3477.0370,5488.4457,7142.0619,441.4458,2620.2718,12376.3763,2406.2076,4358.5100,177.5345,149.8393,4649.6131,13336.0523,19.5118,110.0510
189,2025-05-15,1301.8279,6891.6649,2264.0697,3454.4277,5371.5781,7109.4724,440.0038,2611.8528,12326.4191,2387.0932,4389.3510,176.8488,149.1501,4646.8107,13280.2832,19.5692,110.0006
190,2025-05-18,1299.9409,6968.3300,2359.0101,3407.2649,5252.2458,7084.8402,438.1732,2609.0535,12217.3359,2375.7347,4271.6803,176.5637,148.4504,4703.7913,13190.5540,19.5222,109.6988
191,2025-05-19,1315.2401,6881.4764,2369.5293,3439.5037,5351.3414,7105.0643,442.3297,2628.3619,12354.6267,2392.4132,4296.3464,178.0980,150.1164,4710.3163,13245.3534,19.5682,110.4929
192,2025-05-20,1340.4815,7117.4816,2389.5107,3523.8560,5509.2295,7239.7100,451.0194,2677.4576,12570.1688,2450.9918,4360.7404,181.9924,153.1993,4763.6095,13421.4908,19.6342,113.0743
193,2025-05-21,1343.8865,7108.6075,2374.4027,3488.6149,5517.4112,7190.0297,450.8482,2669.5145,12567.9039,2445.8498,4338.0848,181.6617,153.2338,4738.9293,13400.1431,19.6727,112.9174
194,2025-05-22,1395.2457,6923.4901,2371.2677,3450.0693,5504.3685,7162.5566,457.9359,2688.5580,12568.3934,2434.5665,4302.8605,183.5821,155.7740,4861.4259,13379.8891,19.6856,112.4697
195,2025-05-25,1385.9149,6802.2138,2360.3690,3437.3699,5423.4935,7159.9004,456.4695,2679.9850,12555.4376,2410.3779,4308.4556,182.9876,155.2513,4974.4228,13334.5164,19.1012,111.3012
196,2025-05-26,1388.3996,6740.1272,2348.9945,3435.2070,5408.7717,7216.9545,456.0904,2674.7684,12514.0583,2407.4264,4302.6961,182.6595,155.1008,4899.5762,13307.0712,19.0846,111.1279
197,2025-05-27,1393.9730,6733.6902,2344.2222,3440.3276,5498.6619,7238.5246,456.9667,2675.6251,12444.0747,2392.7300,4343.6556,182.6483,155.4097,4843.8522,13234.1294,19.1209,110.8385
198,2025-05-28,1420.2486,6788.6226,2342.8003,3471.0606,5569.9514,7286.2260,461.2062,2693.0671,12411.3298,2397.1601,4345.3129,184.1337,157.0004,4831.2377,13201.5624,19.1424,110.8779
199,2025-06-02,1411.7480,6951.0241,2351.4379,3458.8215,5586.5929,7257.9887,460.9880,2694.6684,12390.4577,2401.4841,4329.9841,184.0798,156.7779,4825.0413,13232.8046,19.1447,113.4114
200,2025-06-03,1378.6564,6803.5832,2328.3780,3425.4321,5522.4784,7257.0595,453.9232,2658.9320,12305.3660,2381.3837,4270.4575,181.4745,154.2398,4763.6930,13133.9267,19.1422,111.9479
201,2025-06-04,1370.4450,6771.4680,2315.5854,3411.9754,5482.9423,7254.3040,451.3289,2646.9587,12221.3911,2359.9464,4291.5510,180.5202,153.2733,4724.1835,13070.4377,19.2305,111.8513
202,2025-06-05,1364.4217,6738.6620,2299.9638,3450.8349,5467.2141,7178.6522,451.3319,2640.9647,12206.3507,2352.8879,4254.9148,180.2521,153.3593,4705.1130,12997.0734,19.1992,111.8918
203,2025-06-08,1350.0617,6747.0768,2276.9869,3493.2611,5463.7393,7125.5213,449.2764,2629.8990,12090.0157,2331.3528,4244.9926,179.4424,152.6457,4671.7647,12896.5955,19.1785,111.7979
204,2025-06-09,1355.9946,6729.7037,2337.0418,3575.5027,5473.3091,7140.1199,451.7182,2653.0944,12144.0364,2345.2402,4226.3050,180.9966,153.7931,4694.4285,12883.9616,19.1927,113.0835
205,2025-06-10,1368.6664,6816.1747,2372.4925,3592.0668,5512.6319,7158.0289,456.7762,2678.1730,12297.3594,2465.5321,4271.5586,182.6796,155.3226,4723.0950,13023.5338,19.2382,113.8562
206,2025-06-11,1361.6411,6742.4891,2335.0438,3632.9082,5469.1293,7114.0958,456.0886,2664.4769,12209.8295,2433.1074,4232.0173,181.9456,155.2000,4703.7178,12912.9785,19.2329,112.6286
207,2025-06-12,1353.0841,6887.3760,2328.1741,3641.1454,5414.3705,7076.4790,454.0923,2655.3888,12150.2713,2454.8494,4185.6764,181.3554,154.4502,4682.6789,12847.0201,19.2519,112.1630
208,2025-06-15,1347.0450,6882.9914,2317.3777,3676.1567,5440.8825,7180.7341,453.4135,2655.8598,12158.8630,2440.1751,4231.0964,181.2239,154.1420,4667.8843,12776.4352,19.1715,111.3038
209,2025-06-16,1353.6195,7206.3687,2309.7279,3639.1484,5456.7524,7178.4007,453.1605,2658.6637,12190.0497,2410.2075,4235.0137,181.3797,154.0741,4695.7331,12792.0115,19.2388,111.1522
210,2025-06-17,1347.4987,7092.3515,2306.0707,3649.0065,5445.4871,7168.1770,452.4833,2654.7597,12159.5338,2398.3842,4240.0569,181.0993,153.8680,4747.5033,12730.7059,19.1719,110.6676
211,2025-06-18,1345.8697,7011.7773,2310.6406,3676.0551,5377.1977,7194.8442,452.4995,2653.6827,12083.6435,2387.1385,4233.5208,180.9890,153.8036,4721.8579,12749.2744,19.2397,110.6397
212,2025-06-19,1339.1040,6944.1641,2284.7541,3626.4767,5316.9314,7121.6110,449.4836,2628.9145,12042.0863,2364.8380,4128.5797,179.5432,152.7877,4671.7478,12696.7298,19.1890,109.8243
213,2025-06-22,1327.6050,6726.7372,2270.5896,3525.5054,5270.0439,7046.5516,444.1034,2595.9794,11983.7421,2338.9623,4099.1025,177.2243,150.9305,4617.5843,12561.4949,19.1179,108.7406
214,2025-06-23,1329.6654,6787.3296,2266.1002,3540.3609,5264.8527,7003.0084,445.0738,2600.7611,11956.1488,2356.0308,4189.6157,177.3807,151.2202,4618.4512,12511.8682,19.0524,109.1458
215,2025-06-24,1335.5972,6720.3363,2263.5759,3524.6784,5242.6063,7032.5824,445.1755,2600.5365,11918.2613,2338.5687,4185.5552,177.4725,151.4083,4627.4281,12496.5015,19.1042,109.4407
216,2025-06-25,1334.2996,6816.5353,2258.7605,3548.3978,5243.9397,7018.1504,445.1188,2600.2007,11930.7175,2327.1500,4140.4408,177.5395,151.4074,4617.4919,12504.5129,19.1223,109.0012
217,2025-06-26,1332.6935,6688.5281,2253.3791,3552.2210,5296.8278,6996.3504,443.9044,2595.7499,11881.6455,2317.6416,4131.9226,177.1584,150.9427,4623.9079,12461.5537,19.1321,108.3020
218,2025-06-29,1359.4501,6694.8549,2284.0164,3571.6229,5382.2189,6956.8913,448.6051,2622.2877,11931.6846,2332.4845,4143.2740,179.2111,152.6954,4697.2029,12564.5978,19.2042,108.6580
219,2025-06-30,1364.6427,6692.5473,2275.7009,3561.4924,5421.0056,7070.8283,450.5618,2631.4825,12005.1303,2331.0753,4173.1613,179.9878,153.5084,4740.4884,12668.8798,19.2741,108.6883
220,2025-07-01,1379.5658,6730.8203,2286.7171,3610.9210,5486.6683,7065.2044,456.7539,2660.3984,12131.2426,2344.1162,4147.5747,182.3541,155.7821,4845.7397,12811.6462,19.3389,111.2772
221,2025-07-02,1398.3357,6778.6621,2307.6446,3628.0575,5613.6187,7114.3406,462.2776,2694.8239,12436.1907,2390.8288,4220.5965,184.9228,157.8743,4873.0482,13174.3263,19.3509,112.4098
222,2025-07-03,1402.7179,6773.4646,2308.5149,3606.5650,5681.2911,7142.5148,464.4688,2703.9674,12715.3854,2488.7339,4166.1341,185.9468,158.7267,4862.2707,13520.2063,19.5722,111.5389
223,2025-07-06,1404.3502,6756.2706,2379.3839,3568.3409,5593.8711,7188.1914,463.7915,2706.3681,12650.0134,2550.8394,4202.8603,185.7077,158.3914,4858.8674,13343.4888,19.6009,111.9586
224,2025-07-07,1393.2499,6798.0793,2375.6752,3531.8082,5548.1345,7098.4167,459.6601,2684.0140,12565.7161,2454.7684,4150.2137,184.0819,156.9947,4824.5023,13218.9041,19.6164,111.1018
225,2025-07-08,1388.0472,6797.1819,2357.1618,3552.6577,5571.2517,7124.7022,459.7053,2683.8683,12518.2679,2485.6168,4166.3287,184.0686,157.0495,4828.2736,13218.1914,19.5982,111.1952
226,2025-07-09,1411.4891,6816.6972,2364.3780,3571.8662,5590.6516,7192.8302,464.4702,2705.9088,12549.5023,2476.1212,4180.7452,185.8327,158.8671,4869.4835,13251.1299,19.5943,112.7273
227,2025-07-10,1454.2189,6826.6854,2368.5919,3563.9431,5653.2770,7225.5739,472.0265,2731.8037,12584.4765,2488.8041,4158.2616,188.1089,161.5383,4940.6888,13276.7714,19.7612,113.1307
228,2025-07-13,1503.3141,6860.0258,2362.1093,3534.3214,5736.6651,7248.5869,481.1938,2760.8094,12541.4363,2535.5518,4147.2627,190.6729,164.7684,5113.9104,13280.3432,19.9753,113.0371
229,2025-07-14,1466.2856,6842.4597,2332.7599,3539.6509,5651.2479,7191.4004,474.3580,2725.7126,12409.1117,2506.8057,4120.6128,187.9914,162.2390,5050.4992,13098.8053,19.9404,111.6155
230,2025-07-15,1492.8453,6906.6063,2344.9879,3600.3901,5720.6863,7254.8361,481.4037,2760.1763,12504.6554,2551.8208,4155.8137,190.6013,164.8143,5115.3254,13188.8168,19.9391,112.8319
231,2025-07-16,1516.6064,6947.7190,2352.8222,3646.7854,5941.9913,7355.7416,489.2717,2794.7875,12736.1449,2571.1206,4148.2549,193.2685,167.6407,5210.2956,13276.3501,20.2549,113.4226
