.,"Nepal Stock Exchange Limited
Singhadurbar Plaza, Kathmandu, Nepal
Phone: 977-1-4250758, 4250735, Fax: 977-1-4262538
Email: info@nepalstock.com",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
125,2023-01-26,1401.1395,3375.3627,1562.8527,2727.5236,3849.9021,5239.7574,4822.7413,11025.1128,14.8622,69.3664,9488.3989,1851.1318,2337.2812,153.5178,138.7139,413.1490,2183.2129
126,2023-01-29,1393.8594,3382.2448,1536.3181,2718.8035,3788.5478,5226.4903,4781.1589,11062.9851,14.7926,68.1739,9479.6896,1814.0701,2326.5046,152.6201,137.9566,410.3156,2168.5370
127,2023-01-30,1378.0698,3260.2629,1503.1318,2639.0100,3693.1219,5154.3070,4695.4349,10941.4415,14.6049,66.2860,9209.5632,1752.8462,2280.5498,149.7600,135.3696,402.9855,2127.3799
128,2023-01-31,1367.1351,3228.7454,1494.0561,2639.6119,3681.8921,5110.7970,4641.3852,10809.0637,14.4843,65.4172,9175.9247,1739.2726,2267.4828,148.5325,134.5732,400.6285,2111.6842
129,2023-02-01,1368.5577,3279.2246,1504.5691,2643.5034,3727.6768,5138.8008,4625.9067,10897.8427,14.4473,65.0638,9198.8843,1751.3749,2263.8527,148.8697,134.8069,401.1728,2116.6591
130,2023-02-02,1363.1301,3228.1060,1494.0759,2588.9943,3662.6602,5126.3851,4583.7248,10661.6865,14.4406,64.3431,9065.7445,1722.4953,2235.5738,147.2890,133.9512,398.3740,2094.5405
131,2023-02-05,1364.7946,3252.0658,1491.5065,2596.4325,3676.4096,5160.8408,4568.0489,10608.7773,14.4593,64.5996,9024.7752,1751.4208,2218.4387,147.4714,134.7187,400.2616,2096.0854
132,2023-02-06,1370.3403,3260.9169,1494.8324,2600.0052,3673.5657,5231.2789,4575.2905,10525.8004,14.3841,64.7898,9022.8470,1760.0353,2217.1454,147.8370,135.5802,402.1553,2100.7075
133,2023-02-07,1402.0543,3358.4639,1538.8467,2738.6788,3859.5853,5406.7795,4722.1754,10993.0583,14.7059,68.8366,9418.1040,1864.5099,2308.4237,153.2192,139.9612,414.8755,2177.3481
134,2023-02-08,1401.6422,3308.7558,1546.6001,2711.3192,3836.9635,5364.8805,4704.3056,10931.5603,14.6462,68.8066,9389.5668,1828.7976,2309.5542,152.6507,139.5819,414.0010,2170.1885
135,2023-02-09,1405.9574,3321.1327,1550.3561,2738.6661,3893.0986,5399.7219,4720.8308,11016.4275,14.6223,69.4674,9443.9251,1845.9427,2317.7664,153.5377,140.1593,415.4249,2182.6366
136,2023-02-12,1377.9854,3230.2672,1513.1932,2628.0122,3751.5094,5178.9961,4618.1085,10659.3008,14.5008,66.8388,9205.5693,1761.2387,2277.1729,149.1181,136.2242,404.4370,2121.8674
137,2023-02-14,1367.5134,3203.3174,1503.2574,2603.7529,3714.6671,5195.1684,4571.1824,10573.9231,14.4191,66.1603,9155.7836,1750.1738,2266.0133,147.8528,134.9492,401.6927,2105.4655
138,2023-02-15,1360.6573,3162.5045,1488.2328,2579.2546,3694.6122,5243.7027,4540.7139,10457.5314,14.3216,65.6668,9083.6707,1733.9504,2256.1874,146.7847,134.1909,400.1455,2091.5646
139,2023-02-16,1352.0100,3123.1010,1487.7925,2541.6643,3648.5488,5142.4968,4484.3479,10313.4394,14.2922,64.8511,8959.6505,1708.4388,2222.2754,145.2916,132.8199,396.4488,2070.4139
140,2023-02-20,1341.8989,3095.1308,1465.6424,2517.6079,3609.6856,4977.7778,4379.2920,10226.7788,14.4050,64.3277,8896.3982,1693.5785,2231.2719,143.7263,131.2738,391.5361,2046.8102
141,2023-02-22,1358.7277,3190.1183,1493.9511,2614.5280,3690.2227,5049.6739,4319.0398,10423.1436,14.3839,65.9584,9077.2477,1742.4832,2231.1875,146.0614,132.7364,396.3474,2080.3847
142,2023-02-23,1334.5093,3091.8025,1463.5450,2556.4587,3637.1308,4947.3660,3907.0165,10204.4389,14.1207,64.8364,8878.3284,1699.7047,2185.9814,142.0775,128.8032,384.3627,2022.6434
143,2023-02-26,1322.9405,3164.0114,1466.5908,2575.3385,3667.3329,4932.5174,4015.4638,10190.4776,14.1081,65.2271,8905.9163,1723.6082,2155.4833,142.3155,128.4829,383.8539,2027.1909
144,2023-02-27,1321.6844,3207.8250,1478.3880,2567.9250,3655.3848,4909.1454,3976.0855,10181.5127,14.1801,64.8918,8913.1843,1694.8411,2168.1295,142.0546,128.2378,383.0146,2023.5433
145,2023-02-28,1317.1535,3176.8335,1467.9934,2591.8623,3637.6844,4885.0934,3944.9695,10159.2279,14.2328,65.5550,8868.8825,1690.2575,2168.3216,141.8368,127.8700,381.9431,2019.9309
146,2023-03-01,1309.5200,3120.8181,1448.8834,2556.9106,3586.2322,4773.8886,3840.2996,10002.4168,14.1219,64.9824,8771.2581,1679.6918,2151.0604,140.1543,126.6109,378.3787,1995.4940
147,2023-03-02,1297.1595,3100.0880,1428.0400,2516.7568,3556.0210,4703.2708,3739.0383,9876.3527,14.0093,64.0527,8687.8309,1653.4716,2101.1892,138.3195,124.9915,373.5696,1969.0250
148,2023-03-05,1285.0819,3031.9872,1400.2888,2463.7145,3506.6204,4560.8246,3650.1373,9703.0107,13.9283,62.9683,8623.8787,1623.7785,2093.3722,136.2066,123.2363,368.7077,1938.2540
149,2023-03-07,1291.8290,3063.7380,1410.2143,2504.8648,3547.4402,4512.2533,3668.4927,9747.2816,13.8922,63.6692,8707.6177,1642.9474,2109.1249,137.2172,123.7244,370.2406,1952.6633
150,2023-03-09,1315.3666,3132.0272,1441.4283,2594.8998,3652.8582,4581.2158,3778.2222,10061.1194,14.2135,65.7465,8960.3758,1699.7921,2167.9264,140.7877,126.9335,379.5077,2002.7023
151,2023-03-12,1293.3166,3100.6989,1432.6148,2556.8258,3606.7266,4563.1703,3748.2971,9921.7905,14.1569,64.7008,8842.4285,1672.7756,2143.0550,138.8939,125.1697,373.9538,1975.8982
152,2023-03-13,1272.9562,3075.6013,1418.8703,2540.4806,3569.5036,4519.0533,3687.4591,9756.7787,14.0095,64.0791,8759.6921,1658.8896,2112.4482,137.1462,123.3246,368.4951,1951.2176
153,2023-03-14,1269.0201,3095.5501,1425.0817,2559.4511,3582.3839,4495.6751,3673.0100,9763.6615,13.9843,64.5219,8807.3022,1675.0711,2062.0832,137.2246,123.2227,368.3285,1953.0645
154,2023-03-15,1259.0802,3088.6714,1419.8775,2549.7592,3555.0244,4463.2532,3604.6607,9683.9024,13.9570,64.0884,8790.2446,1660.9083,2072.6579,136.0702,121.9642,365.2987,1938.6290
155,2023-03-16,1254.1281,3053.3782,1421.5500,2550.0043,3540.6406,4456.8778,3572.1502,9649.5090,13.9208,64.3105,8767.7483,1655.4055,2118.6811,135.6150,121.7525,364.7887,1933.3076
156,2023-03-19,1247.4066,3080.0130,1416.3104,2556.8115,3524.8201,4407.7670,3534.4691,9588.4181,13.7585,64.4715,8770.4730,1655.3254,2121.2939,135.0331,121.0966,363.2680,1926.4089
157,2023-03-20,1254.1085,3147.6258,1446.5377,2613.3989,3587.7611,4443.2409,3549.4737,9682.7299,13.7979,65.6024,8853.9762,1682.4515,2198.6015,136.5082,121.9886,366.2182,1949.0626
158,2023-03-22,1246.4982,3111.7236,1439.5028,2586.5666,3541.9020,4359.5764,3537.7308,9555.3399,13.7845,65.2602,8759.3839,1658.8262,2197.8417,135.3822,121.1575,363.9196,1933.2995
159,2023-03-23,1238.4830,3069.2317,1424.3679,2549.9755,3529.9621,4350.2028,3478.5664,9468.4862,13.6393,64.4477,8721.5356,1637.4153,2149.9125,134.1897,120.3451,361.0155,1915.1497
160,2023-03-26,1220.9160,3056.7119,1420.3810,2525.7863,3476.5355,4262.8998,3344.6549,9385.4730,12.9882,63.8091,8622.3884,1618.5263,2106.1329,132.2158,118.4002,355.9969,1888.2979
161,2023-03-27,1224.0586,3104.2090,1433.6670,2569.3016,3553.4006,4362.8768,3327.6264,9579.9218,13.0635,64.3301,8748.8222,1651.1553,2132.1262,133.4944,119.1769,358.0371,1906.0013
162,2023-03-28,1227.8235,3117.9671,1441.2914,2575.6162,3542.2609,4444.0596,3443.5328,9609.5053,13.3963,64.9549,8738.4524,1645.6987,2154.9531,134.2957,119.9598,360.5280,1918.4102
163,2023-03-29,1227.6831,3159.6758,1450.4089,2574.6568,3529.3891,4440.1342,3452.7197,9558.6647,13.3715,65.0920,8757.1125,1640.0079,2135.8791,134.2215,120.1232,361.1482,1919.4274
164,2023-03-30,1222.5323,3175.6107,1434.2933,2554.1741,3516.3257,4405.1798,3420.2636,9525.9575,13.4283,64.7194,8756.3220,1623.7157,2131.2720,133.5057,119.5156,359.4837,1908.5560
165,2023-04-02,1209.3140,3156.6959,1423.3187,2512.4959,3475.0161,4369.4625,3384.4220,9489.2149,13.4089,63.9746,8709.0828,1599.8272,2076.2825,132.0859,118.1898,355.7599,1888.5529
166,2023-04-03,1200.3711,3138.9192,1415.3237,2479.8567,3440.6543,4324.0598,3345.4325,9441.1723,13.2882,63.3241,8606.8401,1587.1745,2101.5054,130.9229,117.1524,352.7115,1871.8800
167,2023-04-04,1194.5582,3142.0980,1410.9590,2484.2613,3451.4355,4323.3388,3353.0705,9360.4764,13.2922,63.3014,8487.2109,1589.8738,2104.5274,130.5155,117.0054,351.9779,1866.6825
168,2023-04-05,1202.3780,3174.8750,1414.7415,2494.5049,3455.3229,4319.0581,3382.1158,9389.8185,13.3829,63.6805,8442.8565,1596.2627,2095.9178,131.1575,117.6477,353.9514,1875.0724
169,2023-04-06,1202.9173,3165.4698,1403.7669,2465.9271,3413.1910,4299.6835,3368.9751,9371.1986,13.2718,63.0529,8444.5490,1573.6654,2099.9558,130.5400,117.2573,353.0328,1866.7917
170,2023-04-09,1187.8111,3122.4313,1386.7403,2408.0285,3351.6672,4249.8746,3324.6237,9191.2627,13.1754,62.3917,8291.1931,1545.9386,2072.6227,128.5229,115.8458,348.7931,1838.4850
171,2023-04-10,1191.9436,3175.9413,1387.2784,2413.9854,3369.8157,4266.0167,3331.3117,9207.4267,13.2557,62.4807,8322.2558,1544.3039,2099.5381,128.9317,116.2224,349.6688,1844.0295
172,2023-04-11,1208.7113,3229.1565,1404.7373,2451.9227,3448.9936,4405.9314,3381.0635,9293.5302,13.4162,63.2710,8385.1744,1581.7849,2121.5163,130.8577,118.0963,355.4589,1871.3369
173,2023-04-12,1274.7395,3347.5176,1452.2875,2572.2024,3646.7936,4624.1343,3553.7320,9736.7907,13.8016,65.9569,8728.4649,1689.9899,2205.7273,137.6171,124.5182,373.7120,1963.5544
174,2023-04-13,1254.8392,3344.6010,1431.2718,2525.3639,3556.3150,4516.5479,3521.6085,9643.1798,13.7415,65.3601,8603.3676,1656.5668,2171.4165,135.5009,122.5775,367.9896,1934.4755
175,2023-04-16,1254.9851,3500.3487,1424.3472,2510.9662,3541.7690,4491.3364,3498.3094,9651.9110,13.7127,65.1348,8622.1625,1647.9694,2150.1388,135.3503,122.5006,367.7361,1931.6829
176,2023-04-17,1241.8151,3495.4081,1412.2604,2478.0267,3475.1941,4432.3230,3439.8049,9502.0132,13.5260,64.1006,8564.9314,1618.3221,2132.4112,133.5671,120.7709,362.8740,1908.0541
177,2023-04-18,1241.8015,3535.3688,1411.9038,2475.5412,3462.9255,4382.7084,3419.7935,9490.7169,13.6022,63.7437,8570.3631,1611.4573,2113.4703,133.3972,120.7780,363.0493,1904.9854
178,2023-04-19,1251.2429,3554.4179,1418.3668,2497.7888,3507.0449,4397.8525,3451.9573,9553.6209,13.5385,64.3742,8641.1984,1629.5882,2137.3505,134.5264,122.0177,365.9072,1920.1281
179,2023-04-20,1245.9398,3547.2981,1405.2201,2465.4670,3459.7162,4353.4309,3412.6550,9476.6520,13.4930,63.6208,8605.2309,1605.2124,2126.0795,133.3928,121.0249,363.1261,1904.4026
180,2023-04-23,1229.2306,3558.3684,1403.2265,2437.5157,3423.7358,4339.0381,3383.5718,9357.9088,13.4825,63.1016,8575.6948,1572.9108,2094.8474,131.9480,119.5371,359.1355,1885.6092
181,2023-04-24,1229.0726,3492.5436,1407.7214,2444.8325,3448.2759,4365.0150,3387.5252,9440.0045,13.6430,63.0265,8556.5095,1580.0522,2099.3100,132.1363,119.6091,359.3783,1888.3247
182,2023-04-25,1241.2438,3559.5165,1414.4637,2456.9232,3505.3254,4443.6476,3403.3136,9497.3039,13.6303,63.9172,8651.9312,1599.5397,2112.5270,133.4473,121.1739,363.6574,1905.6804
183,2023-04-26,1233.5778,3512.6172,1409.0182,2436.3582,3469.4020,4408.9295,3382.3628,9440.4834,13.5916,63.0686,8600.9840,1586.7921,2105.9515,132.4465,120.4056,361.5516,1892.0043
184,2023-04-27,1236.5590,3576.9369,1399.2081,2430.2242,3463.7037,4352.5101,3362.4476,9425.2804,13.5720,63.0130,8590.2829,1577.8221,2105.0412,132.3668,120.4289,361.0909,1889.7557
185,2023-04-30,1227.0852,3550.0034,1380.9311,2384.7800,3421.0344,4311.2863,3331.0146,9338.1072,13.3836,62.6794,8543.6186,1557.8251,2069.6340,131.0386,119.2929,358.1431,1870.6692
186,2023-05-02,1226.0146,3560.7727,1381.1693,2364.1192,3422.6254,4321.1570,3310.4111,9342.0342,13.4554,62.5241,8517.3726,1560.0003,2038.0118,130.6852,118.7632,357.0232,1866.4097
187,2023-05-03,1224.0320,3508.1720,1366.6515,2334.8886,3414.6203,4321.7198,3289.0056,9282.3487,13.4813,62.4361,8507.0388,1547.7121,2034.3499,129.9909,118.4126,355.8397,1857.0006
188,2023-05-04,1228.2092,3535.0813,1379.1159,2364.1773,3436.9898,4347.9529,3310.4013,9332.5210,13.5299,62.6332,8638.7137,1568.0997,2049.2027,130.7659,119.0812,357.9177,1869.7341
189,2023-05-07,1219.0937,3471.6663,1368.6376,2315.9727,3402.7411,4341.5412,3269.2377,9292.4705,13.5237,61.9318,8535.9884,1549.0601,2039.1411,129.4714,118.0751,354.7821,1850.6159
190,2023-05-08,1212.5949,3387.1028,1359.8662,2272.1717,3389.0319,4311.3449,3242.4370,9170.9853,13.5155,61.6245,8429.0444,1530.6467,2026.7936,128.2651,117.2320,352.3761,1833.6984
191,2023-05-09,1216.1779,3452.9419,1363.2385,2296.7507,3417.4257,4369.9394,3253.4199,9245.9958,13.5400,62.1160,8449.6416,1538.1411,2029.1450,128.9947,117.7967,354.2536,1844.3633
192,2023-05-10,1213.5466,3438.6142,1352.4557,2298.9842,3408.5232,4395.9681,3254.3533,9236.8006,13.4824,61.8902,8480.4763,1541.4057,2024.3537,128.8638,117.6846,353.8034,1841.9333
193,2023-05-11,1214.1704,3430.8395,1348.1329,2289.5647,3391.8785,4395.9051,3235.7192,9238.5225,13.5399,61.8813,8452.6776,1531.0233,2012.4812,128.6575,117.4253,353.0965,1838.5986
194,2023-05-14,1205.5004,3403.1705,1320.2132,2239.0130,3353.2564,4326.6558,3219.3023,9198.2153,13.4753,62.5808,8412.1517,1511.7443,2001.4614,127.4785,116.3987,349.5821,1821.6460
195,2023-05-15,1201.7972,3386.5269,1312.7586,2233.6706,3363.8091,4349.3591,3230.0997,9189.7495,13.4235,62.5219,8360.3824,1512.8505,1994.5195,127.2608,116.2696,349.0116,1818.3138
196,2023-05-16,1200.4726,3409.1669,1301.0649,2249.4310,3365.3797,4354.6130,3256.3273,9203.5624,13.4524,62.7248,8443.0794,1517.6721,1997.5259,127.5510,116.3478,348.9395,1821.6208
197,2023-05-17,1209.1430,3429.1874,1331.8804,2298.7133,3419.8647,4392.4287,3287.5751,9296.9335,13.4579,63.4250,8614.3099,1552.2314,2011.6600,129.1576,117.5524,352.9461,1845.0181
198,2023-05-18,1222.4664,3557.9216,1343.8056,2363.5202,3507.0903,4434.4924,3361.1065,9491.3665,13.6233,64.6194,8762.8976,1585.8555,2086.2067,131.4159,119.3664,358.1873,1877.3209
199,2023-05-21,1223.1283,3651.8896,1348.0801,2357.0076,3499.2054,4406.8947,3380.6890,9528.9061,13.6453,64.8382,9007.7278,1583.0676,2129.7305,131.7077,119.3904,358.3375,1883.2083
200,2023-05-22,1222.8351,3707.4206,1348.7304,2371.2453,3509.8676,4518.2648,3398.4437,9617.2309,13.7275,65.0053,9081.8065,1596.7495,2115.4478,132.2428,119.4045,358.8865,1891.3154
201,2023-05-23,1244.1118,3838.4887,1380.7104,2436.0882,3592.7242,4701.2696,3535.5563,9982.5709,13.8029,66.8341,9437.0165,1648.2857,2195.7585,135.6651,122.2442,367.7269,1942.6310
202,2023-05-24,1246.2599,4009.9583,1401.7996,2428.5806,3593.0237,4921.9265,3612.6705,10102.7750,13.7740,67.1776,9558.4631,1640.8398,2230.9116,136.5730,123.0214,371.3173,1959.1213
203,2023-05-28,1241.0499,3899.0294,1383.9107,2419.3102,3520.4311,4971.5844,3579.8768,9912.1523,13.8642,66.9503,9307.3405,1601.4916,2228.3389,135.3676,122.1535,369.4253,1941.7745
204,2023-05-30,1211.0303,3801.2487,1338.5710,2353.3659,3440.1606,4894.4078,3457.5196,9565.1748,13.6673,65.1893,9015.4628,1556.8074,2162.6529,131.6617,119.3638,360.7127,1888.6181
205,2023-05-31,1192.3604,3675.5369,1318.3715,2291.5615,3369.9865,4721.4512,3394.5017,9336.3508,13.6063,63.7060,8793.1186,1522.8061,2126.9237,129.0732,117.1690,353.4329,1849.7975
206,2023-06-01,1199.3146,3730.1852,1322.3481,2323.3952,3388.5940,4776.8054,3418.9022,9422.0033,13.6150,64.5570,8962.5071,1534.3127,2136.1959,130.2168,117.8763,355.6203,1866.3469
207,2023-06-04,1216.6628,4005.0221,1364.7204,2414.7890,3505.9598,4934.6452,3507.8270,9764.0538,13.7183,66.1752,9369.5850,1587.0489,2218.2773,133.8061,120.8194,365.1066,1919.3775
208,2023-06-05,1207.5074,3973.0163,1344.0856,2403.2789,3455.0059,4813.3465,3489.1879,9639.9112,13.6866,65.6385,9312.5264,1569.6628,2181.3366,132.6095,119.9955,362.2234,1901.9972
209,2023-06-06,1209.3087,4198.1649,1348.0379,2479.0283,3482.4865,4861.6744,3521.6487,9796.8481,13.8650,66.2961,9744.2168,1588.2167,2211.1815,134.3793,120.8241,365.0965,1927.6552
210,2023-06-07,1206.6938,4178.9038,1348.3423,2490.5125,3522.2730,4888.7863,3564.7018,9792.8864,13.7786,66.8073,9732.0313,1588.9072,2321.0904,134.6158,120.9556,365.4788,1932.3381
211,2023-06-08,1203.5556,4139.8610,1353.9552,2471.3812,3554.2564,4850.6860,3565.7732,9938.6611,13.8424,67.3403,10234.1370,1606.6089,2450.6894,135.1131,120.7565,364.4279,1939.6128
212,2023-06-11,1212.4437,4192.3117,1381.0454,2527.4174,3719.8033,5021.8158,3648.5629,10126.5568,13.9008,70.7806,10399.3541,1698.4913,2545.8596,137.6723,122.8267,370.5294,1980.0928
213,2023-06-12,1215.4567,4518.9168,1381.6961,2519.5366,3701.1765,5124.8018,3663.4990,10134.2191,13.8929,70.7274,10393.6564,1682.2649,2542.4618,137.9898,123.4673,373.3554,1986.4743
214,2023-06-13,1223.1352,4618.7772,1402.5227,2568.1045,3759.8830,5346.3717,3760.1077,10408.5354,14.0586,72.0870,10618.5557,1719.1890,2603.9618,140.3512,125.8069,379.8732,2020.6485
215,2023-06-14,1238.8777,4575.6195,1435.4262,2580.1673,3723.6775,5380.5333,3825.1226,10573.1991,14.0705,71.7655,10551.2870,1703.3037,2583.8726,141.6621,127.1940,383.6913,2037.0662
216,2023-06-15,1236.4859,4784.3492,1438.3955,2571.7413,3711.0551,5388.8489,3803.3629,10881.6005,14.0829,71.5665,10700.9272,1686.9576,2538.9260,142.0215,126.8860,383.3925,2042.0703
217,2023-06-18,1232.9336,5078.7459,1524.6923,2673.7554,3761.1737,5530.8574,3906.8837,11575.7368,14.2003,72.6061,11201.2315,1722.7258,2626.0030,145.2128,128.4801,390.5679,2094.3312
218,2023-06-19,1224.6118,4996.8812,1557.8179,2653.9590,3892.5394,5478.3177,3877.7520,11381.9408,14.6596,74.8397,10923.9809,1812.6298,2613.9203,144.6505,128.6719,392.3880,2091.3960
219,2023-06-20,1224.1756,4948.2178,1520.4763,2588.6682,3833.4170,5487.8638,3793.8279,11068.6053,14.3525,75.3844,10665.9078,1745.5583,2614.1629,142.8146,127.4267,388.1413,2064.8337
220,2023-06-21,1214.0473,5187.7285,1513.1738,2546.7965,3781.3635,5502.8785,3753.4474,11080.5670,14.2232,74.1801,10665.0771,1717.5191,2616.5209,141.7619,126.4361,386.1138,2050.7853
221,2023-06-22,1207.1110,5636.7070,1524.4121,2506.0486,3758.0503,5479.8348,3728.5086,11439.7894,14.0591,73.9066,10960.3372,1713.0961,2608.3462,142.0846,126.0789,385.8164,2055.5326
222,2023-06-25,1219.8521,5730.2791,1604.0328,2552.4879,3932.7423,5716.8716,3796.7477,12331.3457,14.3168,75.6182,11627.3032,1811.1856,2739.5877,146.1886,129.0718,395.4580,2117.7391
223,2023-06-26,1228.2500,5778.2266,1595.9586,2541.3760,3957.9097,5745.3582,3948.3554,12321.6313,14.5123,75.7612,11514.7527,1867.4877,2733.0510,147.1802,130.4706,399.1161,2129.4252
224,2023-06-27,1276.4963,5838.6152,1628.2334,2581.1156,4011.6121,5735.3683,4302.0528,12416.3090,14.7482,75.8116,11499.7854,1950.4846,2715.0614,151.4636,134.9769,412.5136,2186.3643
225,2023-06-28,1256.8339,5682.0358,1575.9381,2530.4638,3914.2569,5647.0288,4173.3082,12721.2240,14.6895,74.3407,11439.9146,1892.1267,2648.5542,149.2117,131.9757,402.7508,2150.9971
226,2023-07-02,1226.9566,5527.4087,1538.5309,2450.7818,3778.0438,5517.9054,3975.0588,12569.9180,14.5745,73.3285,11326.5938,1853.9570,2588.1156,145.3788,128.0277,390.5206,2097.2933
227,2023-07-03,1214.4038,5641.7515,1521.0234,2417.9256,3745.1349,5455.3302,3923.5226,12339.7368,14.4183,72.7754,11240.0942,1844.1919,2605.1338,143.8275,126.7332,386.3515,2075.9761
228,2023-07-04,1215.4697,5775.0943,1545.6965,2421.2504,3776.1896,5495.4085,3953.7344,12370.2395,14.4401,73.7643,11318.1653,1879.5345,2620.9471,144.4518,127.2549,388.6288,2088.7041
229,2023-07-05,1204.4794,5686.8115,1509.0074,2364.8931,3712.9038,5389.6131,3867.7358,11960.4766,14.4065,72.1679,11007.3185,1859.4927,2588.7974,141.7836,125.4799,382.7401,2049.4436
230,2023-07-06,1200.8678,5767.3143,1503.4573,2386.6657,3720.9564,5421.3908,3859.8506,11971.4185,14.3600,71.5678,10984.4425,1858.0010,2593.5800,141.8728,125.3052,382.1614,2049.3852
231,2023-07-09,1209.0059,6034.6065,1544.7990,2386.7831,3780.2951,5518.2161,3900.3922,12186.5393,14.4148,73.1074,11242.6181,1897.1010,2697.5370,143.5476,127.1592,388.5137,2077.7690
232,2023-07-10,1208.7994,5930.9338,1548.1877,2355.4024,3777.5117,5571.6035,3944.2320,12176.8158,14.4566,73.1478,11222.7792,1948.4380,2697.7924,143.4000,127.1688,388.6229,2076.9696
233,2023-07-11,1206.0073,5850.1532,1539.8717,2327.4144,3906.6212,5589.9945,3938.6976,12094.5107,14.5109,72.7531,11186.7735,2006.5990,2678.2500,143.2142,127.4988,388.8698,2072.2445
234,2023-07-12,1214.7762,5799.0781,1555.9175,2430.1340,3937.4934,5649.4774,4012.4455,12133.4806,14.7668,73.1498,11293.5774,1967.4032,2687.3172,144.8855,128.4632,392.1524,2097.5563
235,2023-07-13,1218.5524,5810.0050,1542.9801,2384.5399,3874.2052,5612.7706,4010.4650,11998.1327,14.8484,72.5969,11180.5459,1928.1104,2642.4930,144.0571,128.2011,391.2533,2084.9399
236,2023-07-16,1234.8026,5797.4684,1549.4900,2367.1117,3895.1686,5637.5143,4049.5640,11991.1548,15.1542,73.0561,11287.8449,1925.3280,2637.9444,144.9708,129.2844,394.1537,2097.0974
